id;id_cliente;dt_compra;produto;qtde;delivery;pgto
5253;1653;13/10/2019;6;2;n;cd
5254;214;13/10/2019;40;5;n;d
5255;2243;13/10/2019;64;5;n;cd
5256;1108;13/10/2019;21;5;n;cc
5257;3217;13/10/2019;44;1;;cd
5258;;13/10/2019;101;4;n;cc
5259;4038;14/10/2019;38;3;n;cc
5260;2221;14/10/2019;52;3;n;cd
5261;;14/10/2019;102;4;n;d
5262;;14/10/2019;76;2;n;d
5263;1996;14/10/2019;58;6;n;d
5264;1469;14/10/2019;33;4;n;cd
5265;451;14/10/2019;67;6;n;d
5266;2640;14/10/2019;17;6;n;cd
5267;814;14/10/2019;4;2;n;cc
5268;1150;14/10/2019;72;4;s;cc
5269;;14/10/2019;114;4;s;cd
5270;;14/10/2019;101;6;n;cd
5271;1593;14/10/2019;11;1;s;cc
5272;1704;14/10/2019;71;1;n;d
5273;;14/10/2019;115;1;s;cd
5274;3146;15/10/2019;30;6;n;cc
5275;4424;15/10/2019;26;5;s;d
5276;;15/10/2019;101;1;n;cc
5277;;15/10/2019;111;2;s;d
5278;3474;15/10/2019;28;3;n;d
5279;1975;15/10/2019;69;4;s;d
5280;4087;15/10/2019;56;2;n;cd
5281;4767;15/10/2019;37;3;s;cc
5282;1597;15/10/2019;56;3;n;cd
5283;;15/10/2019;108;1;;cd
5284;1000;16/10/2019;27;4;s;cd
5285;1502;16/10/2019;72;3;s;cd
5286;1757;16/10/2019;2;4;s;cc
5287;;16/10/2019;102;6;s;d
5288;698;16/10/2019;24;5;n;cd
5289;1536;16/10/2019;25;2;n;cd
5290;2314;16/10/2019;29;4;n;d
5291;993;16/10/2019;67;4;n;cd
5292;2107;16/10/2019;69;5;n;d
5293;4227;16/10/2019;19;5;n;cd
5294;;16/10/2019;83;1;n;cc
5295;4923;16/10/2019;9;2;n;cd
5296;1802;16/10/2019;39;4;n;cc
5297;350;16/10/2019;12;4;n;d
5298;4099;16/10/2019;5;1;n;cd
5299;4696;17/10/2019;57;3;n;cd
5300;;17/10/2019;94;6;s;cc
5301;2110;17/10/2019;44;2;n;d
5302;1535;17/10/2019;51;2;s;d
5303;3878;17/10/2019;41;6;n;d
5304;793;17/10/2019;31;1;s;d
5305;;17/10/2019;118;6;s;cd
5306;101;17/10/2019;45;6;s;cc
5307;514;17/10/2019;46;1;n;cc
5308;;17/10/2019;93;2;s;cd
5309;3514;17/10/2019;41;6;s;d
5310;1063;17/10/2019;20;6;n;cc
5311;;17/10/2019;111;1;n;cc
5312;774;17/10/2019;56;1;;d
5313;4776;18/10/2019;22;2;n;cd
5314;;18/10/2019;112;3;n;cd
5315;3408;18/10/2019;58;2;n;cc
5316;2769;18/10/2019;17;6;n;cc
5317;2101;18/10/2019;7;3;n;cc
5318;1204;18/10/2019;32;2;n;d
5319;372;18/10/2019;74;2;n;cd
5320;;18/10/2019;95;3;s;cd
5321;;18/10/2019;112;3;n;cc
5322;;18/10/2019;111;6;s;cc
5323;2126;18/10/2019;6;3;n;d
5324;3965;18/10/2019;11;3;s;cc
5325;4381;18/10/2019;15;1;n;cc
5326;37;18/10/2019;37;4;s;cd
5327;1860;18/10/2019;68;2;n;d
5328;557;18/10/2019;39;5;n;cd
5329;4300;19/10/2019;28;1;n;cc
5330;;19/10/2019;82;2;n;d
5331;;19/10/2019;87;1;n;cd
5332;2568;19/10/2019;28;3;s;cc
5333;3472;19/10/2019;60;5;;cd
5334;;19/10/2019;115;2;s;cc
5335;3049;19/10/2019;29;1;s;cc
5336;;19/10/2019;87;2;n;d
5337;;19/10/2019;78;3;s;cd
5338;1128;19/10/2019;64;1;n;cc
5339;;19/10/2019;115;3;s;d
5340;3346;19/10/2019;69;1;n;cd
5341;3556;19/10/2019;21;6;;cd
5342;;19/10/2019;115;4;n;cd
5343;4853;19/10/2019;46;1;n;cd
5344;3917;20/10/2019;48;5;n;d
5345;;20/10/2019;90;1;n;cc
5346;1891;20/10/2019;63;4;n;cc
5347;1199;20/10/2019;65;3;n;d
5348;;20/10/2019;93;3;;cc
5349;1678;20/10/2019;28;3;n;cc
5350;;20/10/2019;103;4;n;cc
5351;;20/10/2019;116;4;n;d
5352;334;20/10/2019;27;1;n;d
5353;;20/10/2019;95;5;n;d
5354;2839;20/10/2019;11;4;n;cd
5355;107;20/10/2019;26;4;n;cc
5356;;20/10/2019;79;5;n;cd
5357;149;20/10/2019;3;4;n;cc
5358;3736;20/10/2019;30;5;n;cd
5359;166;20/10/2019;34;4;s;cc
5360;2997;20/10/2019;17;5;s;cd
5361;;20/10/2019;81;5;n;cc
5362;2586;20/10/2019;19;2;s;d
5363;4983;21/10/2019;65;2;n;d
5364;;21/10/2019;77;5;s;d
5365;;21/10/2019;102;4;n;cc
5366;3628;21/10/2019;67;6;s;cc
5367;2587;21/10/2019;34;5;n;cd
5368;1152;21/10/2019;53;6;s;d
5369;;21/10/2019;76;3;n;cd
5370;793;21/10/2019;54;4;s;d
5371;;21/10/2019;107;3;n;cc
5372;;21/10/2019;88;3;s;d
5373;;21/10/2019;115;6;n;cc
5374;4971;21/10/2019;61;5;;cd
5375;;21/10/2019;107;5;s;cd
5376;852;21/10/2019;49;6;s;cc
5377;;21/10/2019;84;5;s;cc
5378;;21/10/2019;94;3;s;d
5379;1890;21/10/2019;6;5;n;d
5380;;22/10/2019;101;1;n;cc
5381;1333;22/10/2019;32;1;n;cc
5382;;22/10/2019;90;5;n;cc
5383;;22/10/2019;98;2;n;cc
5384;;22/10/2019;95;3;n;d
5385;145;22/10/2019;18;1;n;d
5386;731;22/10/2019;9;6;n;cd
5387;4885;22/10/2019;66;6;n;cc
5388;;22/10/2019;115;4;n;d
5389;222;22/10/2019;1;4;n;cd
5390;3952;22/10/2019;70;5;n;cd
5391;3676;22/10/2019;29;3;s;cc
5392;3484;22/10/2019;36;1;n;cc
5393;;22/10/2019;93;1;s;d
5394;;22/10/2019;111;5;n;cc
5395;3196;22/10/2019;68;1;s;d
5396;64;22/10/2019;29;5;s;cc
5397;;23/10/2019;99;1;s;cc
5398;;23/10/2019;95;2;n;d
5399;2874;23/10/2019;25;2;s;cc
5400;3399;23/10/2019;27;2;s;cd
5401;;23/10/2019;115;3;n;d
5402;4468;23/10/2019;53;6;n;d
5403;4275;23/10/2019;24;6;;d
5404;;23/10/2019;105;6;n;d
5405;;23/10/2019;80;2;n;cc
5406;307;23/10/2019;43;1;n;cc
5407;1878;23/10/2019;48;1;n;cd
5408;;23/10/2019;80;5;n;cd
5409;4193;23/10/2019;34;4;n;cc
5410;85;23/10/2019;62;5;n;cd
5411;;23/10/2019;88;2;s;cc
5412;;23/10/2019;102;1;n;cc
5413;4273;23/10/2019;35;2;s;cd
5414;;23/10/2019;76;5;n;cc
5415;2482;23/10/2019;6;6;s;cc
5416;;23/10/2019;103;4;n;cc
5417;;23/10/2019;88;5;s;d
5418;1810;24/10/2019;30;3;n;d
5419;4546;24/10/2019;29;3;n;d
5420;2428;24/10/2019;7;3;n;d
5421;1858;24/10/2019;6;6;n;cc
5422;3255;24/10/2019;55;2;n;cd
5423;;24/10/2019;79;1;s;cc
5424;;24/10/2019;98;4;;d
5425;1367;24/10/2019;2;4;s;cd
5426;;24/10/2019;100;2;s;d
5427;4584;24/10/2019;34;1;s;cd
5428;;24/10/2019;112;5;s;cc
5429;399;25/10/2019;73;5;n;cc
5430;2855;25/10/2019;15;4;s;d
5431;4940;25/10/2019;15;1;n;cc
5432;765;25/10/2019;28;3;s;d
5433;1390;25/10/2019;48;4;n;cc
5434;1362;25/10/2019;47;2;s;cd
5435;4255;25/10/2019;7;3;n;cd
5436;;25/10/2019;79;5;;cc
5437;;25/10/2019;118;1;;cd
5438;;25/10/2019;97;5;;d
5439;1099;25/10/2019;42;4;s;d
5440;1379;25/10/2019;13;6;n;cc
5441;;26/10/2019;79;1;s;d
5442;;26/10/2019;102;4;n;cc
5443;3683;26/10/2019;7;4;s;d
5444;;26/10/2019;88;6;n;cd
5445;1924;26/10/2019;31;3;;cc
5446;4322;26/10/2019;55;4;n;cc
5447;1822;26/10/2019;59;4;n;cc
5448;598;26/10/2019;61;6;n;cc
5449;;26/10/2019;92;1;n;d
5450;724;26/10/2019;6;6;n;cc
5451;1056;26/10/2019;17;2;n;cc
5452;;26/10/2019;92;1;;cc
5453;3793;26/10/2019;42;6;n;cc
5454;1927;26/10/2019;57;6;n;d
5455;1716;26/10/2019;7;3;n;d
5456;4567;26/10/2019;43;5;n;cc
5457;3819;26/10/2019;24;4;n;cd
5458;;26/10/2019;96;5;n;cc
5459;2392;26/10/2019;23;2;n;d
5460;;26/10/2019;103;6;n;cd
5461;1242;26/10/2019;36;4;n;cd
5462;370;26/10/2019;2;3;n;cc
5463;;26/10/2019;88;2;s;cc
5464;3739;26/10/2019;56;5;s;d
5465;;26/10/2019;112;2;n;cc
5466;147;26/10/2019;47;6;s;cc
5467;;26/10/2019;95;4;n;cc
5468;57;27/10/2019;65;3;s;cd
5469;;27/10/2019;97;5;n;cd
5470;862;27/10/2019;5;5;s;d
5471;1563;27/10/2019;74;6;n;cd
5472;3256;27/10/2019;13;6;s;cd
5473;3824;27/10/2019;28;5;n;cc
5474;3383;27/10/2019;51;3;s;cc
5475;2952;27/10/2019;65;6;n;cd
5476;;27/10/2019;83;5;s;d
5477;1431;27/10/2019;30;6;n;cd
5478;;27/10/2019;94;4;;d
5479;;27/10/2019;104;6;s;d
5480;2932;27/10/2019;11;6;s;cd
5481;2565;27/10/2019;8;6;s;cd
5482;;27/10/2019;92;2;s;d
5483;4057;27/10/2019;53;4;n;cd
5484;3670;28/10/2019;2;5;n;d
5485;1918;28/10/2019;61;1;n;cd
5486;;28/10/2019;84;4;n;cd
5487;;28/10/2019;110;5;n;d
5488;889;28/10/2019;66;6;n;cd
5489;;28/10/2019;86;6;n;d
5490;4074;28/10/2019;67;5;n;cc
5491;;28/10/2019;95;6;n;cd
5492;153;28/10/2019;51;6;n;cc
5493;4547;28/10/2019;9;1;n;cc
5494;2220;28/10/2019;66;3;n;d
5495;210;28/10/2019;25;6;s;cd
5496;4334;28/10/2019;18;4;n;d
5497;;28/10/2019;94;5;s;cd
5498;;28/10/2019;87;1;n;cc
5499;3163;28/10/2019;44;4;s;cd
5500;;29/10/2019;77;4;s;d
5501;;29/10/2019;87;6;s;cc
5502;4957;29/10/2019;64;4;n;d
5503;;29/10/2019;112;5;s;cc
5504;;29/10/2019;88;3;s;cd
5505;567;29/10/2019;57;1;n;d
5506;4107;29/10/2019;3;3;n;cd
5507;;29/10/2019;88;6;;d
5508;;29/10/2019;81;5;n;cd
5509;1984;29/10/2019;54;1;n;d
5510;4725;29/10/2019;6;5;n;cd
5511;;29/10/2019;93;2;n;cd
5512;2700;29/10/2019;71;1;n;cc
5513;2537;29/10/2019;12;2;n;cc
5514;120;29/10/2019;21;4;n;d
5515;;29/10/2019;75;4;s;cc
5516;;29/10/2019;111;6;n;cc
5517;;29/10/2019;119;1;s;cc
5518;4009;29/10/2019;70;5;n;cc
5519;1013;29/10/2019;3;1;s;cc
5520;4731;29/10/2019;8;5;n;d
5521;;29/10/2019;100;1;s;cc
5522;1593;30/10/2019;37;2;n;cc
5523;;30/10/2019;89;1;n;cc
5524;;30/10/2019;114;1;n;d
5525;841;30/10/2019;72;3;n;cc
5526;2189;30/10/2019;36;2;n;cd
5527;9;30/10/2019;58;3;s;cc
5528;2331;30/10/2019;13;6;;d
5529;3965;30/10/2019;1;2;s;cd
5530;;30/10/2019;106;3;s;d
5531;4756;30/10/2019;70;5;s;cd
5532;;30/10/2019;102;4;s;d
5533;3679;30/10/2019;1;5;n;cd
5534;4220;30/10/2019;15;3;s;cd
5535;3839;30/10/2019;27;3;n;cd
5536;1446;30/10/2019;5;3;s;cd
5537;3703;30/10/2019;41;6;n;cc
5538;1027;30/10/2019;71;6;s;cc
5539;629;30/10/2019;4;3;n;cc
5540;154;30/10/2019;27;3;;cd
5541;;30/10/2019;83;6;;cc
5542;;30/10/2019;93;2;s;cc
5543;4470;31/10/2019;20;5;n;cc
5544;;31/10/2019;94;5;s;cd
5545;1880;31/10/2019;16;5;n;cd
5546;1692;31/10/2019;66;3;s;cd
5547;4118;31/10/2019;43;3;n;cc
5548;;31/10/2019;116;3;;d
5549;4517;31/10/2019;14;3;n;cc
5550;;31/10/2019;97;4;n;cc
5551;1994;31/10/2019;72;5;n;d
5552;1246;31/10/2019;62;6;n;d
5553;;31/10/2019;109;2;n;d
5554;3760;31/10/2019;7;6;n;cc
5555;;31/10/2019;118;2;;d
5556;4844;31/10/2019;66;3;n;d
5557;3876;31/10/2019;10;4;n;cc
5558;4318;01/11/2019;10;1;n;cc
5559;4824;01/11/2019;56;3;n;cc
5560;;01/11/2019;91;4;n;cd
5561;3739;01/11/2019;38;2;n;cc
5562;2141;01/11/2019;66;6;n;cc
5563;3066;01/11/2019;9;6;n;cc
5564;;01/11/2019;98;6;n;cc
5565;3661;01/11/2019;23;3;n;cc
5566;196;01/11/2019;49;3;s;d
5567;3434;01/11/2019;24;5;s;cd
5568;494;01/11/2019;8;1;n;d
5569;3873;01/11/2019;5;2;s;cc
5570;4108;01/11/2019;55;1;n;cc
5571;2227;01/11/2019;72;5;s;d
5572;4267;01/11/2019;63;3;n;d
5573;4549;01/11/2019;29;1;s;d
5574;8;01/11/2019;38;4;n;cc
5575;1417;01/11/2019;41;3;s;d
5576;;01/11/2019;88;4;n;d
5577;2261;01/11/2019;67;4;s;d
5578;;01/11/2019;102;4;n;cd
5579;;01/11/2019;83;1;s;d
5580;1177;01/11/2019;39;2;n;cd
5581;;02/11/2019;99;2;;d
5582;279;02/11/2019;52;5;s;cc
5583;;02/11/2019;88;1;s;d
5584;;02/11/2019;98;2;s;cc
5585;3280;02/11/2019;28;5;s;cc
5586;;02/11/2019;101;5;n;cc
5587;1425;02/11/2019;50;6;n;cc
5588;;02/11/2019;111;5;n;cc
5589;;02/11/2019;119;4;n;d
5590;2133;02/11/2019;10;4;n;d
5591;3195;02/11/2019;23;6;n;d
5592;3477;02/11/2019;16;6;n;d
5593;2427;02/11/2019;66;2;n;cd
5594;1601;02/11/2019;50;4;n;cc
5595;2539;02/11/2019;39;6;n;d
5596;;02/11/2019;97;2;n;cd
5597;;02/11/2019;99;5;n;cc
5598;;02/11/2019;118;2;s;cd
5599;;02/11/2019;77;2;n;cc
5600;1990;03/11/2019;68;6;s;cd
5601;2793;03/11/2019;11;4;n;cc
5602;880;03/11/2019;51;4;s;cc
5603;1088;03/11/2019;45;3;s;d
5604;4425;03/11/2019;15;2;s;d
5605;4728;03/11/2019;65;1;n;d
5606;181;03/11/2019;42;3;s;cd
5607;814;03/11/2019;51;2;s;cd
5608;;04/11/2019;109;2;n;cc
5609;2203;04/11/2019;26;1;n;d
5610;543;04/11/2019;26;5;;cd
5611;;04/11/2019;107;2;n;d
5612;;04/11/2019;97;5;n;d
5613;5000;04/11/2019;43;6;n;cd
5614;2853;04/11/2019;25;1;n;cc
5615;1225;04/11/2019;48;1;n;cc
5616;;04/11/2019;97;5;n;cc
5617;2056;04/11/2019;74;6;n;d
5618;1726;04/11/2019;37;1;s;cd
5619;3708;04/11/2019;49;3;n;cd
5620;;04/11/2019;89;2;s;cd
5621;2264;04/11/2019;41;5;n;cc
5622;98;04/11/2019;41;5;s;cc
5623;;04/11/2019;88;3;n;d
5624;1779;04/11/2019;48;1;s;cd
5625;2444;04/11/2019;73;2;n;cc
5626;639;05/11/2019;15;5;n;cc
5627;3849;05/11/2019;24;4;n;cc
5628;1701;05/11/2019;23;6;n;d
5629;;05/11/2019;115;4;n;cd
5630;;05/11/2019;111;2;s;cc
5631;1497;05/11/2019;24;1;;cd
5632;2534;05/11/2019;61;3;s;cc
5633;;05/11/2019;80;4;s;cc
5634;2341;05/11/2019;72;2;s;cc
5635;4668;05/11/2019;15;6;s;cc
5636;2120;05/11/2019;66;5;n;cd
5637;4382;05/11/2019;19;3;s;cd
5638;447;05/11/2019;59;5;n;cd
5639;2087;05/11/2019;26;1;s;cc
5640;3751;05/11/2019;29;1;n;d
5641;2899;05/11/2019;64;6;s;cc
5642;;05/11/2019;117;2;n;cd
5643;1944;05/11/2019;71;4;s;d
5644;296;05/11/2019;30;1;n;d
5645;3139;06/11/2019;17;5;s;d
5646;1606;06/11/2019;41;6;s;d
5647;1001;06/11/2019;68;2;n;cc
5648;;06/11/2019;76;4;s;cc
5649;2354;06/11/2019;3;1;n;d
5650;;06/11/2019;84;4;n;cd
5651;2179;06/11/2019;35;4;n;d
5652;;06/11/2019;119;5;n;d
5653;1477;06/11/2019;43;3;n;d
5654;3155;06/11/2019;1;4;n;d
5655;4239;07/11/2019;61;4;n;d
5656;3598;07/11/2019;57;3;n;cc
5657;4373;07/11/2019;72;6;n;cc
5658;980;07/11/2019;68;5;n;cd
5659;4943;07/11/2019;16;6;s;cc
5660;1885;07/11/2019;21;4;s;d
5661;4667;07/11/2019;40;6;s;cd
5662;;07/11/2019;119;1;s;cc
5663;956;07/11/2019;10;1;n;cd
5664;;07/11/2019;115;1;s;d
5665;;07/11/2019;93;3;n;cc
5666;633;07/11/2019;6;4;s;cc
5667;3537;07/11/2019;56;5;n;cc
5668;;08/11/2019;101;1;;cc
5669;4126;08/11/2019;51;5;s;cc
5670;;08/11/2019;76;5;n;cc
5671;409;08/11/2019;56;3;s;cc
5672;;08/11/2019;81;4;n;cc
5673;3309;08/11/2019;66;6;n;cc
5674;2654;08/11/2019;19;2;n;cd
5675;;08/11/2019;93;1;n;cc
5676;;08/11/2019;78;4;n;cc
5677;2910;08/11/2019;19;2;n;d
5678;1660;08/11/2019;52;1;n;cd
5679;;08/11/2019;106;5;n;d
5680;;08/11/2019;94;2;n;d
5681;22;08/11/2019;46;3;n;cc
5682;;08/11/2019;109;6;s;d
5683;;09/11/2019;83;5;n;cc
5684;2782;09/11/2019;25;1;s;d
5685;4366;09/11/2019;61;4;n;d
5686;2615;09/11/2019;31;2;s;cc
5687;2237;09/11/2019;50;1;n;d
5688;4545;09/11/2019;16;1;;d
5689;;09/11/2019;109;1;n;d
5690;831;09/11/2019;18;4;n;d
5691;94;09/11/2019;69;3;n;cc
5692;3613;09/11/2019;59;3;n;cd
5693;3872;09/11/2019;62;4;n;cc
5694;4904;09/11/2019;22;4;n;cc
5695;4922;09/11/2019;59;5;;cc
5696;82;09/11/2019;27;4;n;cd
5697;1315;09/11/2019;43;2;n;d
5698;;09/11/2019;117;4;n;d
5699;1530;09/11/2019;7;3;n;d
5700;2976;09/11/2019;73;2;n;cc
5701;3186;10/11/2019;48;6;n;cc
5702;;10/11/2019;108;6;n;cc
5703;;10/11/2019;99;1;n;cc
5704;;10/11/2019;89;1;n;cc
5705;4489;10/11/2019;51;1;n;d
5706;1480;10/11/2019;26;2;s;cc
5707;1877;10/11/2019;29;3;s;cc
5708;1173;10/11/2019;62;4;n;d
5709;;10/11/2019;109;6;s;d
5710;2102;10/11/2019;40;6;n;d
5711;3409;10/11/2019;27;4;s;cc
5712;3288;10/11/2019;27;3;n;cd
5713;;10/11/2019;83;4;s;cd
5714;152;10/11/2019;12;6;n;d
5715;2109;10/11/2019;62;6;s;cd
5716;2209;10/11/2019;74;6;n;d
5717;2481;10/11/2019;61;3;s;cc
5718;4936;10/11/2019;52;4;n;cd
5719;;10/11/2019;104;2;s;cd
5720;2843;10/11/2019;66;1;n;cc
5721;;10/11/2019;119;6;;cc
5722;510;10/11/2019;67;1;s;cc
5723;2664;10/11/2019;22;5;s;cc
5724;1815;10/11/2019;59;4;s;cc
5725;;10/11/2019;114;1;s;d
5726;1699;11/11/2019;20;1;n;cd
5727;1278;11/11/2019;65;6;n;cc
5728;833;11/11/2019;33;1;n;d
5729;;11/11/2019;97;1;n;cd
5730;;11/11/2019;113;3;n;cc
5731;3274;11/11/2019;74;6;n;cd
5732;262;11/11/2019;39;4;n;cc
5733;3593;11/11/2019;71;1;n;d
5734;1162;11/11/2019;35;2;n;cc
5735;;11/11/2019;98;1;n;cd
5736;;12/11/2019;115;5;n;cc
5737;;12/11/2019;110;5;n;d
5738;;12/11/2019;84;4;s;d
5739;1092;12/11/2019;50;3;n;cc
5740;2647;12/11/2019;44;5;s;cc
5741;1796;12/11/2019;21;5;n;cc
5742;1498;12/11/2019;24;1;s;cc
5743;;12/11/2019;110;6;s;cd
5744;;12/11/2019;81;2;s;cc
5745;;12/11/2019;95;4;n;cc
5746;3310;12/11/2019;51;1;s;cc
5747;;12/11/2019;107;3;s;cd
5748;;12/11/2019;114;5;n;cc
5749;34;12/11/2019;50;2;n;d
5750;4762;12/11/2019;60;1;;cc
5751;159;12/11/2019;56;4;n;cd
5752;;12/11/2019;81;2;n;cd
5753;;12/11/2019;112;6;n;cc
5754;;13/11/2019;79;1;n;cc
5755;;13/11/2019;77;6;n;cd
5756;2770;13/11/2019;22;2;n;d
5757;;13/11/2019;97;3;n;cc
5758;321;13/11/2019;53;5;s;cd
5759;2593;13/11/2019;74;5;n;d
5760;4137;13/11/2019;46;6;s;cc
5761;;13/11/2019;96;2;n;d
5762;4615;14/11/2019;38;3;s;cc
5763;;14/11/2019;100;5;n;cc
5764;;14/11/2019;105;5;s;cc
5765;4308;14/11/2019;16;5;n;cc
5766;1373;14/11/2019;47;1;n;cc
5767;214;14/11/2019;55;6;n;cd
5768;3766;14/11/2019;40;2;n;d
5769;1926;14/11/2019;18;2;n;cd
5770;3211;14/11/2019;5;2;s;cc
5771;4576;14/11/2019;74;2;;cd
5772;;14/11/2019;102;1;s;d
5773;3284;14/11/2019;48;1;s;cd
5774;110;14/11/2019;5;1;s;cc
5775;;14/11/2019;83;4;s;d
5776;2366;15/11/2019;16;3;n;cc
5777;1306;15/11/2019;56;6;s;d
5778;4211;15/11/2019;22;2;n;cd
5779;1855;15/11/2019;2;3;s;d
5780;4117;15/11/2019;26;3;n;cc
5781;2333;15/11/2019;42;1;s;d
5782;;15/11/2019;86;3;n;cc
5783;4602;15/11/2019;10;6;s;cc
5784;;15/11/2019;82;6;s;d
5785;2116;15/11/2019;18;4;n;cc
5786;2028;15/11/2019;22;1;s;cc
5787;3474;15/11/2019;68;3;n;cd
5788;2052;15/11/2019;17;6;s;cc
5789;;15/11/2019;80;3;n;cc
5790;;15/11/2019;92;6;;cc
5791;;15/11/2019;96;2;n;d
5792;2467;15/11/2019;17;2;n;cd
5793;;16/11/2019;115;5;n;d
5794;2535;16/11/2019;74;5;n;cd
5795;2929;16/11/2019;47;5;n;cd
5796;;16/11/2019;96;3;n;d
5797;67;16/11/2019;10;2;;cc
5798;564;16/11/2019;39;2;n;d
5799;1124;16/11/2019;20;4;n;cc
5800;;16/11/2019;86;2;n;d
5801;;16/11/2019;81;6;n;cd
5802;;16/11/2019;82;2;n;d
5803;569;16/11/2019;72;2;n;cc
5804;3744;16/11/2019;22;4;n;cc
5805;;16/11/2019;87;3;n;d
5806;602;16/11/2019;37;5;n;cd
5807;39;16/11/2019;29;2;n;cc
5808;2937;16/11/2019;30;3;s;cd
5809;4327;16/11/2019;57;4;s;cd
5810;;16/11/2019;78;1;n;d
5811;4888;16/11/2019;29;6;s;cc
5812;;16/11/2019;91;2;n;d
5813;4882;16/11/2019;25;6;s;cd
5814;794;17/11/2019;69;4;n;d
5815;3479;17/11/2019;2;3;s;cc
5816;2152;17/11/2019;27;1;n;d
5817;;17/11/2019;91;1;s;cc
5818;;17/11/2019;101;6;n;cc
5819;4452;17/11/2019;12;1;s;cc
5820;4455;17/11/2019;59;5;n;d
5821;1424;17/11/2019;16;1;s;cc
5822;;17/11/2019;93;3;n;d
5823;4294;17/11/2019;30;1;;d
5824;1086;17/11/2019;43;3;s;cc
5825;4800;17/11/2019;74;4;s;d
5826;1144;17/11/2019;47;2;s;cd
5827;1532;17/11/2019;56;2;s;d
5828;;17/11/2019;82;3;n;cd
5829;583;17/11/2019;11;3;n;cd
5830;1704;17/11/2019;54;3;n;cc
5831;;17/11/2019;79;1;n;d
5832;904;18/11/2019;29;4;n;cd
5833;;18/11/2019;86;5;n;cc
5834;3132;18/11/2019;43;5;n;d
5835;726;18/11/2019;13;4;n;d
5836;466;18/11/2019;12;4;n;cc
5837;;18/11/2019;76;1;n;d
5838;;18/11/2019;115;5;n;d
5839;;18/11/2019;86;3;n;cd
5840;;18/11/2019;88;2;s;d
5841;;18/11/2019;110;3;n;d
5842;;18/11/2019;76;3;s;cc
5843;;18/11/2019;104;4;n;cc
5844;;18/11/2019;106;4;s;d
5845;4068;18/11/2019;4;2;s;cc
5846;2535;18/11/2019;52;6;s;cd
5847;;19/11/2019;87;5;n;d
5848;796;19/11/2019;22;3;s;d
5849;1050;19/11/2019;13;4;s;cd
5850;3242;19/11/2019;65;6;n;cd
5851;;19/11/2019;77;1;n;d
5852;873;19/11/2019;54;6;;cd
5853;2009;19/11/2019;56;4;n;cd
5854;168;19/11/2019;1;4;n;cd
5855;39;19/11/2019;38;6;n;d
5856;;19/11/2019;106;1;n;cd
5857;1676;19/11/2019;4;6;n;cd
5858;2673;19/11/2019;50;6;n;cc
5859;2714;19/11/2019;73;4;n;d
5860;1053;19/11/2019;45;3;s;d
5861;;19/11/2019;102;5;n;cc
5862;459;19/11/2019;22;5;s;cc
5863;3525;19/11/2019;29;5;n;cc
5864;4680;19/11/2019;39;2;s;cc
5865;2946;19/11/2019;7;2;n;d
5866;;20/11/2019;98;1;s;cd
5867;4867;20/11/2019;26;6;n;d
5868;2320;20/11/2019;61;5;n;d
5869;;20/11/2019;92;4;n;cd
5870;4811;20/11/2019;53;4;n;cd
5871;3196;20/11/2019;58;6;n;cc
5872;2741;20/11/2019;11;5;s;cc
5873;;20/11/2019;118;2;;cc
5874;4925;20/11/2019;12;6;s;cc
5875;2255;20/11/2019;46;3;s;cc
5876;1184;20/11/2019;51;6;s;cc
5877;2163;20/11/2019;59;4;s;cc
5878;;20/11/2019;106;4;n;d
5879;;20/11/2019;89;5;s;d
5880;;20/11/2019;82;4;n;cc
5881;2296;20/11/2019;47;3;s;cc
5882;;20/11/2019;119;5;n;cc
5883;2869;20/11/2019;26;6;s;cc
5884;;20/11/2019;99;1;n;d
5885;773;20/11/2019;5;1;;cc
5886;572;20/11/2019;57;1;s;cd
5887;3825;20/11/2019;6;6;n;d
5888;1303;20/11/2019;57;1;s;cc
5889;1871;20/11/2019;61;4;n;d
5890;710;21/11/2019;57;2;s;d
5891;303;21/11/2019;45;6;n;d
5892;;21/11/2019;108;3;;cc
5893;2100;21/11/2019;29;4;n;d
5894;2200;21/11/2019;41;4;n;cd
5895;2257;21/11/2019;11;5;n;d
5896;;21/11/2019;105;4;n;cc
5897;;21/11/2019;95;3;n;cc
5898;1653;21/11/2019;10;5;n;cd
5899;;21/11/2019;109;4;;d
5900;3163;21/11/2019;73;6;n;cc
5901;;21/11/2019;85;5;n;cd
5902;;21/11/2019;95;3;n;cd
5903;2277;21/11/2019;30;5;n;d
5904;1101;21/11/2019;73;1;n;d
5905;1325;21/11/2019;27;4;n;cd
5906;3032;21/11/2019;57;4;n;d
5907;2942;22/11/2019;54;2;n;cc
5908;2910;22/11/2019;19;5;n;cd
5909;1742;22/11/2019;13;3;n;cd
5910;346;22/11/2019;74;4;s;d
5911;;22/11/2019;112;4;s;cc
5912;;22/11/2019;76;5;n;d
5913;349;22/11/2019;51;5;s;d
5914;;22/11/2019;90;5;n;cc
5915;1605;22/11/2019;35;3;s;cc
5916;3279;22/11/2019;41;6;n;cc
5917;;22/11/2019;104;6;s;d
5918;;22/11/2019;114;1;n;cd
5919;;22/11/2019;102;6;s;cc
5920;4349;22/11/2019;19;1;n;cd
5921;191;22/11/2019;44;5;s;cc
5922;;22/11/2019;118;2;n;cd
5923;;22/11/2019;90;4;s;cc
5924;;22/11/2019;103;5;n;cc
